"ID","JC_Maths_Points","Cog_VR_W2","Cog_NA_W2","Cog_Matrices_W2","TIPI_Extra_PCG_W2","TIPI_Agreeable_PCG_W2","TIPI_Cons_PCG_W2","TIPI_EmoStab_PCG_W2","TIPI_Open_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_Quin_Eq_W2","DEIS_W2","Fee_Paying_W2","Mixed_W2","Gender_YP_W2","LC_Maths_Points","Cog_Naming_Total_W3","Cog_Maths_Total_W3","Cog_Vocabulary_W3","TIPI_Extra_PCG_W3","TIPI_Agreeable_PCG_W3","TIPI_Cons_PCG_W3","TIPI_EmoStab_PCG_W3","TIPI_Open_PCG_W3","PCG_Educ_W3","SCG_Educ_W3","Income_Quin_Eq_W3","DEIS_W3","Fee_Paying_W3","Mixed_W3","Gender_YP_W3","JC_Maths_Standardized","LC_Maths_Standardized"
2680000,9,60,65,114,2.5,4,1,4.5,3,4,5,5,0,0,0,1,20,23,4,9,4.5,4.5,2,4,4,4,5,5,0,0,0,1,-0.72045885265303,-1.31026469536334
2684000,11,75,75,145,3.5,1,5,5,2,2,3,2,0,0,1,1,91,24,3,9,4.5,3.5,6,4.5,3.5,4,3,4,0,0,1,1,0.616475100723727,0.71106644894079
2685000,9,90,55,103,3.5,2,4,7,4.5,4,3,2,1,0,1,1,37,19,3,10,1.5,7,5.5,7,4.5,4,3,2,1,0,1,1,-0.72045885265303,-0.826283998839816
2689000,10,65,60,124,3.5,1.5,6,3.5,7,3,3,2,1,0,1,1,110,24,3,12,5,3.5,3.5,3.5,7,3,3,2,1,0,1,1,-0.0519918759646515,1.25198605093767
2690000,6,55,20,99,7,6,3,3.5,3,3,3,3,0,0,1,1,15,16,2,13,7,6.5,4,7,6.5,3,3,3,0,0,1,1,-2.72585978271817,-1.45261195904673
2691000,12,75,70,154,1,7,7,7,7,3,3,5,0,0,1,1,95,27,4,11,6.5,6.5,7,4.5,6.5,3,3,4,0,0,1,1,1.28494207741211,0.824944259887501
2703000,8,50,70,103,3.5,4.5,7,3.5,7,5,4,1,1,0,1,1,95,20,4,14,7,7,7,7,7,3,3,2,1,0,1,1,-1.38892582934141,0.824944259887501
2706000,9,60,55,103,4.5,4,0.5,1,5.5,4,3,5,0,0,1,1,45,18,3,11,2,5.5,5,5,7,4,3,4,0,0,1,1,-0.72045885265303,-0.598528376946393
2707000,10,90,65,145,4,7,4.5,5,4,4,5,4,0,0,1,1,30,30,3,8,3.5,6.5,4,6.5,6,3,5,3,0,0,0,1,-0.0519918759646515,-1.02557016799656
2708000,9,30,25,121,3.5,7,4,6.5,5,5,4,4,1,0,1,1,35,24,2,8,5,7,4,7,5,3,4,5,1,0,1,1,-0.72045885265303,-0.883222904313172
2717000,10,60,50,129,1.5,7,1.5,3,6.5,3,5,4,1,0,1,1,85,22,3,10,7,7,7,7,6,3,5,4,1,0,1,1,-0.0519918759646515,0.540249732520723
2722000,10,75,60,129,6,7,7,7,6.5,4,2,1,0,0,0,1,81,19,3,12,4.5,7,7,7,7,4,2,3,0,0,0,1,-0.0519918759646515,0.426371921574011
2734000,12,80,65,110,3.5,7,4.5,7,4,5,6,5,0,0,1,1,100,20,4,11,4.5,7,4.5,7,4.5,5,6,5,0,0,0,1,1.28494207741211,0.967291523570891
2743000,8,95,25,110,3.5,3.5,1.5,1.5,3.5,4,4,5,0,0,0,1,20,25,3,15,1,5,4.5,2,2.5,4,4,4,0,0,0,1,-1.38892582934141,-1.31026469536334
2747000,11,90,70,129,1,7,7,1,3.5,5,3,3,0,1,1,1,90,24,4,13,3.5,7,7,6.5,6,6,3,4,0,1,1,1,0.616475100723727,0.682596996204112
2758000,11,90,90,131,7,7,7,7,1,6,5,5,0,1,1,1,115,19,3,14,7,7,7,7,7,6,5,5,0,1,1,1,0.616475100723727,1.39433331462106
2765000,11,85,60,110,7,1,1.5,3.5,7,5,2,3,1,0,1,1,90,23,3,9,7,4.5,4.5,7,6.5,5,2,4,1,0,1,1,0.616475100723727,0.682596996204112
2774000,12,85,95,117,2.5,1.5,6.5,2,2,4,4,4,0,1,0,1,110,28,3,12,3.5,4,7,4.5,5,3,4,5,0,1,0,1,1.28494207741211,1.25198605093767
2789000,10,75,85,154,3.5,5,3.5,2.5,7,3,4,3,0,0,0,1,25,22,4,5,4.5,7,6,4.5,6,3,4,3,0,0,0,1,-0.0519918759646515,-1.16791743167995
2794000,11,85,95,154,6.5,7,5,5,6.5,5,3,2,0,0,1,1,102,31,3,11,4.5,6,5,7,4,5,3,3,0,0,1,1,0.616475100723727,1.02423042904425
2800000,11,95,100,131,5.5,3,6.5,4.5,2.5,5,4,3,0,0,1,1,80,16,3,11,4.5,4.5,6.5,6.5,7,5,4,3,0,0,1,1,0.616475100723727,0.397902468837333
2802000,9,75,60,129,3,3.5,3.5,5.5,3.5,5,6,5,0,0,1,1,45,20,4,6,3,6.5,6.5,7,4.5,5,5,5,0,0,1,1,-0.72045885265303,-0.598528376946393
2817000,11,90,80,129,1.5,3.5,5,6.5,6.5,5,5,4,0,0,0,1,91,18,2,9,4,5.5,4.5,6.5,6,6,5,4,0,0,0,1,0.616475100723727,0.71106644894079
2818000,11,50,65,117,2,3,1.5,1.5,6.5,3,4,1,0,0,0,1,56,27,4,8,5,5.5,4.5,5.5,5,3,4,1,0,0,0,1,0.616475100723727,-0.285364396842936
2822000,11,70,80,124,1,7,1.5,3.5,3.5,3,4,5,0,0,0,1,91,26,4,9,6.5,4.5,7,7,7,3,4,5,0,0,0,1,0.616475100723727,0.71106644894079
2824000,9,80,50,110,3.5,3.5,3,3,2.5,3,2,3,0,0,0,1,37,27,4,14,3.5,4.5,6,7,4,3,2,4,0,0,0,1,-0.72045885265303,-0.826283998839816
2842000,11,65,80,121,3,4,4,5,7,3,4,2,0,0,0,1,102,27,2,11,3.5,3.5,6.5,4.5,4,3,4,1,0,0,0,1,0.616475100723727,1.02423042904425
2843000,12,70,95,117,3,6.5,1,2.5,1,4,6,5,0,0,0,1,102,24,3,13,4,6,6,6,4.5,4,6,5,0,0,0,1,1.28494207741211,1.02423042904425
2844000,12,95,70,117,3,5,5.5,2.5,3,5,6,5,0,0,0,1,125,26,2,13,7,6.5,6.5,6,5,4,5,5,0,0,0,1,1.28494207741211,1.67902784198784
2845000,8,50,30,95,3.5,3.5,3.5,4.5,4,4,2,2,0,0,0,1,28,26,2,10,5,4.5,2.5,5,4,4,2,4,0,0,0,1,-1.38892582934141,-1.08250907346992
2859000,10,55,70,95,7,5.5,4.5,7,4,6,3,4,0,0,0,1,80,13,4,5,6.5,4,7,7,4,6,3,4,0,0,0,1,-0.0519918759646515,0.397902468837333
2870000,10,70,75,124,6,1,1.5,3.5,5,6,5,4,0,0,0,1,110,33,4,10,6,4.5,2,4.5,5.5,6,5,5,0,0,0,1,-0.0519918759646515,1.25198605093767
2871000,9,95,70,131,3,1.5,4.5,4,3,3,3,5,0,0,0,1,95,21,4,13,2,6.5,4,6,4.5,3,3,5,0,0,0,1,-0.72045885265303,0.824944259887501
2877000,9,40,60,114,1,7,1.5,3.5,6.5,3,3,3,0,0,1,1,35,18,3,9,7,6.5,7,7,7,3,3,3,0,0,1,1,-0.72045885265303,-0.883222904313172
2879000,11,95,85,145,6.5,4,1,7,6.5,5,4,5,0,0,1,1,85,25,4,12,1.5,6.5,4,4.5,2,5,3,5,0,0,1,1,0.616475100723727,0.540249732520723
2880000,10,75,65,117,3.5,7,7,7,7,3,3,5,0,0,1,1,71,21,3,12,7,7,7,6.5,6,3,3,2,0,0,1,1,-0.0519918759646515,0.141677394207232
2883000,12,100,60,103,5,6,7,1.5,5.5,4,6,4,0,0,1,1,71,23,3,16,4,4,7,4.5,4,4,6,3,0,0,1,1,1.28494207741211,0.141677394207232
2885000,11,75,75,121,7,7,7,7,7,5,5,4,0,0,1,1,80,28,4,12,4.5,7,7,7,5.5,5,5,5,0,0,1,1,0.616475100723727,0.397902468837333
2889000,10,75,45,117,3,6.5,5,7,2.5,3,3,2,1,0,0,1,80,20,1,5,4,6,6,4.5,6,3,3,2,1,0,0,1,-0.0519918759646515,0.397902468837333
2891000,10,70,25,89,4,6,4,2,2.5,3,3,3,1,0,0,1,28,32,2,9,3.5,6,5.5,4.5,4.5,3,3,3,1,0,0,1,-0.0519918759646515,-1.08250907346992
2894000,11,95,85,124,1.5,5,7,6.5,3.5,4,5,5,0,0,1,1,102,39,4,15,7,5,7,7,7,3,5,3,0,0,1,1,0.616475100723727,1.02423042904425
2896000,10,50,55,124,1.5,7,4,7,2.5,4,3,5,0,0,1,1,91,22,3,9,5.5,6.5,5,5.5,4,4,3,5,0,0,1,1,-0.0519918759646515,0.71106644894079
2900000,11,90,45,140,2,7,5,6.5,7,2,2,5,0,1,0,1,102,20,2,13,2,7,6,6,6,2,2,5,0,1,0,1,0.616475100723727,1.02423042904425
2913000,12,90,80,114,3,6.5,7,7,3.5,6,5,5,0,0,0,1,125,30,4,15,5,7,7,7,7,6,5,4,0,1,0,1,1.28494207741211,1.67902784198784
2917000,11,85,45,107,1.5,5,5.5,3.5,3,5,6,5,0,1,0,1,91,21,2,13,6.5,3.5,3.5,5.5,6,5,6,4,0,1,0,1,0.616475100723727,0.71106644894079
2920000,11,95,40,117,4,3.5,1.5,4.5,4.5,6,5,3,0,1,0,1,50,22,2,12,3.5,6,5,5,7,5,5,3,0,1,0,1,0.616475100723727,-0.456181113263003
2921000,12,80,80,121,4,2,1,4.5,1.5,3,4,2,0,0,0,1,105,32,4,13,2.5,6,5,4.5,3.5,5,3,3,0,1,0,1,1.28494207741211,1.10963878725428
2923000,12,80,45,99,7,3.5,7,3,5.5,3,3,5,0,1,0,1,125,20,3,12,7,5,7,7,5.5,3,3,5,0,1,0,1,1.28494207741211,1.67902784198784
2929000,7,35,15,89,4,3,5,4,2.5,4,3,4,0,0,0,1,0,23,0,2,5,6,4.5,5.5,5,3,4,5,0,0,0,1,-2.05739280602979,-1.8796537500969
2938000,9,40,45,129,5.5,3.5,5,6.5,3.5,3,3,4,1,0,1,1,28,23,3,6,5.5,3.5,3,5.5,4,3,3,5,0,1,1,1,-0.72045885265303,-1.08250907346992
2944000,11,90,75,129,3.5,7,7,7,7,5,5,2,0,1,1,1,95,24,2,15,3.5,7,6,4.5,6.5,3,5,2,0,1,1,1,0.616475100723727,0.824944259887501
2945000,11,90,80,114,7,7,1.5,7,6.5,5,5,4,0,0,0,1,46,31,2,11,7,7,6.5,6.5,6,5,5,4,0,0,0,1,0.616475100723727,-0.570058924209715
2952000,12,95,65,121,7,5,7,7,2,4,3,4,0,1,0,1,91,14,4,10,7,4.5,4,7,5,4,4,4,0,1,0,1,1.28494207741211,0.71106644894079
2954000,9,75,40,107,4,3.5,1,3.5,1.5,3,3,3,0,0,1,1,20,26,3,8,5,6,4,6,2.5,3,3,4,0,0,1,1,-0.72045885265303,-1.31026469536334
2956000,8,65,35,97,6,6,2,3.5,3.5,3,3,1,0,0,1,1,37,21,3,4,6,7,5,3,6.5,3,3,2,0,0,1,1,-1.38892582934141,-0.826283998839816
2977000,10,70,45,135,1.5,1.5,0.5,5,4,4,4,4,0,0,0,1,37,21,3,12,5.5,6,4,6.5,7,3,4,3,0,0,0,1,-0.0519918759646515,-0.826283998839816
2981000,11,95,90,161,7,7,7,7,7,6,6,5,0,0,0,1,91,26,4,12,7,6.5,4.5,7,5,6,6,5,0,0,0,1,0.616475100723727,0.71106644894079
2985000,11,80,75,131,5.5,7,7,6.5,5.5,5,6,5,0,0,0,1,95,26,4,13,6,6,7,6,5.5,5,6,5,0,0,0,1,0.616475100723727,0.824944259887501
2988000,12,60,90,129,2.5,3.5,3.5,6.5,2,5,6,5,0,0,0,1,125,24,4,6,2.5,6.5,4,6,4,5,5,5,0,0,0,1,1.28494207741211,1.67902784198784
2991000,9,80,65,95,3,3.5,6,7,7,5,5,4,0,0,0,1,25,27,4,12,4.5,6.5,7,7,7,5,5,4,0,0,0,1,-0.72045885265303,-1.16791743167995
2994000,10,75,80,131,2,6,5,5.5,3.5,6,5,5,0,0,0,1,25,23,3,4,6,4.5,3.5,6,4.5,3,5,4,0,1,1,1,-0.0519918759646515,-1.16791743167995
3005000,12,65,80,110,2,3.5,1,3.5,5.5,6,6,5,0,1,0,1,91,22,2,10,5.5,5,7,6.5,7,5,6,5,0,1,0,1,1.28494207741211,0.71106644894079
3006000,12,85,95,145,3,6.5,4.5,6.5,7,6,6,5,0,1,0,1,113,24,4,9,4.5,7,7,5.5,6.5,6,6,4,0,1,0,1,1.28494207741211,1.3373944091477
3007000,11,80,80,117,7,1.5,1.5,3,2,5,6,5,0,1,0,1,113,25,3,9,5,3.5,3,5,4,5,6,5,0,1,0,1,0.616475100723727,1.3373944091477
3008000,10,75,60,95,5,7,7,7,3,5,4,5,0,1,0,1,50,23,3,13,4,6.5,7,7,5.5,5,6,4,0,1,1,1,-0.0519918759646515,-0.456181113263003
3016000,7,25,25,95,5.5,6,0.5,7,2.5,3,3,2,1,0,1,1,25,26,1,6,2.5,6,6,7,4,3,3,2,1,0,1,1,-2.05739280602979,-1.16791743167995
3021000,12,95,100,145,1,3,3.5,6.5,7,4,6,4,0,0,0,1,125,38,4,14,7,7,6.5,7,7,5,6,4,0,0,0,1,1.28494207741211,1.67902784198784
3027000,12,55,65,110,0.5,3.5,3.5,6.5,3.5,4,4,3,0,0,0,1,110,22,3,7,5,6.5,6,7,7,5,3,3,0,0,0,1,1.28494207741211,1.25198605093767
3030000,12,70,65,114,6.5,6.5,7,5,7,4,2,2,0,0,1,1,113,16,4,7,6.5,7,7,6.5,7,3,2,3,0,0,1,1,1.28494207741211,1.3373944091477
3033000,6,70,10,114,4,1.5,2,5.5,2.5,2,4,2,1,0,1,1,15,21,2,3,6.5,4,2.5,4.5,3.5,3,3,2,1,0,1,1,-2.72585978271817,-1.45261195904673
3043000,12,45,90,129,7,7,7,7,7,4,3,1,0,0,1,1,115,21,4,8,5.5,4.5,6,6,6.5,4,3,1,0,0,1,1,1.28494207741211,1.39433331462106
3045000,10,90,80,129,3,2.5,2,3,3,5,2,4,0,0,1,1,20,33,4,8,4,5.5,1,6,6.5,5,3,4,0,0,1,1,-0.0519918759646515,-1.31026469536334
3048000,10,60,40,131,1,7,6.5,5,2,5,3,5,0,0,0,1,37,27,2,8,4.5,7,5,7,4.5,5,3,4,0,0,0,1,-0.0519918759646515,-0.826283998839816
3049000,10,65,65,114,7,7,7,7,7,3,4,4,1,0,1,1,50,19,4,7,7,6.5,7,7,6,3,4,3,1,0,0,1,-0.0519918759646515,-0.456181113263003
3058000,12,95,95,124,4.5,7,5,7,6.5,6,3,5,0,0,1,1,125,22,4,13,7,5.5,4,7,4.5,6,3,4,0,0,1,1,1.28494207741211,1.67902784198784
3061000,9,90,45,95,2.5,3.5,7,7,7,3,3,2,0,0,0,1,28,22,2,15,7,4,5,5.5,6.5,3,3,2,0,0,0,1,-0.72045885265303,-1.08250907346992
3062000,10,75,50,114,3,1.5,2,5.5,6.5,4,3,2,0,0,0,1,91,31,3,6,1,4,5,6,3.5,4,3,4,0,0,0,1,-0.0519918759646515,0.71106644894079
3063000,12,55,90,140,4,3,7,2.5,4.5,4,3,1,0,0,0,1,113,21,4,10,3,6.5,6.5,6,5.5,4,3,1,0,0,0,1,1.28494207741211,1.3373944091477
3065000,10,65,50,117,5.5,7,1.5,7,6.5,5,6,3,0,0,0,1,46,22,3,6,7,7,6,7,7,5,6,3,1,0,1,1,-0.0519918759646515,-0.570058924209715
3066000,7,55,45,110,1,7,2.5,6.5,4.5,3,3,2,0,0,0,1,28,23,3,4,6.5,6.5,7,6.5,6.5,3,3,1,0,0,0,1,-2.05739280602979,-1.08250907346992
3067000,12,75,90,124,3.5,7,3.5,5.5,3,6,6,5,1,0,1,1,90,26,2,9,2,6.5,6.5,6,5,6,6,4,1,0,1,1,1.28494207741211,0.682596996204112
3075000,10,90,80,135,5,7,3,7,7,6,6,1,0,0,0,1,81,18,4,10,4.5,4,6,7,4,6,6,2,0,0,0,1,-0.0519918759646515,0.426371921574011
3080000,9,45,60,110,2.5,3,1.5,3,3,3,2,4,0,0,1,1,46,20,3,9,2,6,7,7,4.5,3,2,3,0,0,1,1,-0.72045885265303,-0.570058924209715
3082000,11,35,45,110,5,7,7,5,7,3,3,3,1,0,1,1,81,21,2,2,6.5,4.5,4.5,4,4.5,3,3,3,0,0,1,1,0.616475100723727,0.426371921574011
3083000,10,70,75,128,4.5,3.5,2,3,3.5,4,4,4,0,0,1,1,91,34,4,7,6,5.5,3.5,6.5,3.5,4,3,4,0,0,1,1,-0.0519918759646515,0.71106644894079
3092000,7,50,25,103,6,4.5,5,1,3.5,3,4,4,0,0,0,1,15,23,3,7,6,5,5,2.5,6,3,4,4,1,0,0,1,-2.05739280602979,-1.45261195904673
3093000,10,75,35,110,3.5,3,1,7,6.5,3,4,3,0,0,0,1,37,29,3,11,6.5,7,5.5,5,4.5,3,4,4,1,0,0,1,-0.0519918759646515,-0.826283998839816
3094000,10,70,45,117,3,4.5,1,7,3,3,3,5,0,0,0,1,45,25,4,7,4,6,4.5,7,4.5,3,2,5,1,0,0,1,-0.0519918759646515,-0.598528376946393
3103000,8,45,45,99,5.5,2.5,1.5,2.5,6.5,4,4,4,0,0,1,1,15,17,1,6,4,6.5,4.5,6,4.5,3,4,5,0,0,1,1,-1.38892582934141,-1.45261195904673
3111000,10,85,60,129,6.5,3,6.5,6,7,6,5,4,0,0,1,1,91,23,3,9,7,5,6,6,7,6,5,5,0,0,1,1,-0.0519918759646515,0.71106644894079
3126000,9,70,90,131,5.5,4,5.5,6.5,6.5,5,4,3,0,0,0,1,25,33,4,12,6,6,4.5,7,7,3,3,3,0,0,0,1,-0.72045885265303,-1.16791743167995
3131000,9,80,60,103,1.5,7,5,7,3.5,4,3,3,0,0,1,1,37,16,3,12,2,7,6.5,6.5,6,3,3,2,0,0,1,1,-0.72045885265303,-0.826283998839816
3133000,9,50,95,124,1,3.5,5.5,2.5,1.5,4,2,4,0,0,1,1,15,20,2,5,5,7,4.5,6,5.5,3,2,4,0,0,1,1,-0.72045885265303,-1.45261195904673
3137000,11,90,25,110,2.5,0.5,1.5,0.5,3,3,2,3,0,0,0,1,37,17,4,9,5.5,3.5,4,1,5,3,2,3,0,0,0,1,0.616475100723727,-0.826283998839816
3145000,12,95,85,140,3,7,7,7,7,6,6,5,0,0,1,1,125,27,4,8,6,6.5,6.5,7,6,6,6,4,0,0,1,1,1.28494207741211,1.67902784198784
3146000,11,45,50,117,4.5,5,3.5,3,3,4,5,2,0,0,1,1,102,22,4,10,4,5,6.5,6,6.5,4,5,2,0,0,1,1,0.616475100723727,1.02423042904425
3152000,10,95,40,117,7,7,1.5,3.5,7,5,3,5,0,0,0,1,37,21,3,10,4.5,6.5,3,4,5,3,5,3,0,0,0,1,-0.0519918759646515,-0.826283998839816
3167000,10,100,75,114,6,7,1,4,5.5,3,5,5,1,0,0,1,80,28,4,16,5,5.5,3.5,5.5,5,3,5,4,0,0,0,1,-0.0519918759646515,0.397902468837333
3183000,11,80,55,129,3,4,4,6,5.5,6,3,5,0,0,0,1,113,25,4,15,5,5,5,7,6,6,3,5,0,0,0,1,0.616475100723727,1.3373944091477
3185000,6,30,30,85,5,6,1,1.5,5,4,6,3,0,0,1,1,37,23,0,5,4.5,5,3.5,4.5,4,4,5,1,0,0,1,1,-2.72585978271817,-0.826283998839816
3192000,11,95,60,117,6,3,5.5,3.5,2,4,4,2,0,0,1,1,110,23,4,13,4,6,4,7,4.5,4,4,3,0,0,1,1,0.616475100723727,1.25198605093767
3193000,11,80,55,124,3.5,3.5,0.5,7,6.5,5,5,5,0,0,1,1,105,26,3,13,2.5,4.5,3,6.5,4,5,5,5,0,0,1,1,0.616475100723727,1.10963878725428
3194000,11,80,80,103,5,3.5,1,2.5,4.5,4,4,2,0,0,1,1,85,19,4,11,6,6.5,5,6.5,6.5,4,4,1,0,0,0,1,0.616475100723727,0.540249732520723
3199000,11,65,80,117,1,1.5,7,2.5,3,4,4,3,0,0,1,1,110,21,2,7,4.5,4.5,6.5,6,5.5,4,3,2,0,0,1,1,0.616475100723727,1.25198605093767
3217000,10,80,75,117,3.5,7,5.5,7,5.5,4,4,3,0,0,1,1,0,22,2,11,6.5,7,5,7,5.5,4,3,2,0,0,1,1,-0.0519918759646515,-1.8796537500969
3219000,11,40,70,110,2.5,3.5,7,7,1,6,4,3,0,0,0,1,102,18,3,7,3.5,6.5,7,6.5,3.5,6,4,4,0,0,0,1,0.616475100723727,1.02423042904425
3222000,10,75,65,103,1.5,7,1.5,1.5,1.5,3,5,5,0,0,0,1,30,22,3,6,3.5,6.5,2,7,5,3,5,3,0,0,0,1,-0.0519918759646515,-1.02557016799656
3238000,11,100,60,124,1.5,7,6.5,7,6.5,6,4,5,0,0,1,1,102,29,3,16,3.5,7,7,7,6.5,6,4,5,0,0,1,1,0.616475100723727,1.02423042904425
3244000,12,90,90,121,4.5,7,3.5,2,5.5,5,6,4,0,0,1,1,125,31,4,14,3,6,7,4.5,4.5,5,6,5,0,0,1,1,1.28494207741211,1.67902784198784
3245000,12,65,65,124,3,7,7,7,3,3,4,3,0,0,1,1,113,29,3,9,6.5,7,6.5,7,7,3,4,1,0,0,1,1,1.28494207741211,1.3373944091477
3246000,10,55,30,107,6,5,6.5,1.5,3.5,5,5,4,0,0,1,1,40,22,3,6,4,4,7,6.5,5,5,5,2,0,0,1,1,-0.0519918759646515,-0.740875640629782
3250000,9,80,55,110,6,4,1.5,0.5,2,4,3,4,0,0,1,1,71,10,3,11,6,6,3,4,6,4,3,3,0,0,1,1,-0.72045885265303,0.141677394207232
3253000,10,60,45,140,1.5,7,1.5,6,4,6,4,4,0,0,0,1,46,15,1,13,1,6.5,6,6,5,6,4,4,0,0,0,1,-0.0519918759646515,-0.570058924209715
3254000,9,90,50,103,7,7,1.5,3.5,3,5,5,4,0,0,0,1,45,25,3,12,4.5,5.5,6.5,6,6,5,5,3,0,0,0,1,-0.72045885265303,-0.598528376946393
3256000,12,85,75,135,7,4.5,1,7,6.5,3,4,2,0,0,1,1,102,26,4,8,6.5,4.5,5,7,5,3,4,2,0,0,1,1,1.28494207741211,1.02423042904425
3266000,12,100,100,135,3.5,3.5,6.5,7,7,6,4,4,0,0,1,1,113,28,3,16,4,7,6.5,7,7,5,3,3,0,0,1,1,1.28494207741211,1.3373944091477
3278000,10,80,95,135,3.5,4.5,5,4,1,5,3,4,0,0,1,1,113,31,4,11,2,5.5,4.5,4.5,2,5,3,4,0,0,1,1,-0.0519918759646515,1.3373944091477
3292000,10,30,45,114,3,5.5,1.5,5,3.5,4,2,4,0,0,1,1,45,22,2,6,7,5.5,5,7,5.5,4,2,3,0,0,1,1,-0.0519918759646515,-0.598528376946393
3297000,11,90,95,129,1.5,3.5,3.5,7,7,5,6,2,0,0,1,1,110,20,4,11,1.5,6.5,4.5,7,5.5,5,2,2,0,0,1,1,0.616475100723727,1.25198605093767
3298000,8,40,60,89,3,3.5,2,4.5,5.5,3,2,2,0,0,1,1,0,19,4,5,3,6.5,3.5,6,4.5,3,2,2,0,0,1,1,-1.38892582934141,-1.8796537500969
3299000,12,75,80,117,5,5,6.5,3,1.5,6,4,5,0,0,0,1,102,23,4,11,3,6.5,4.5,4,2.5,6,4,1,0,0,0,1,1.28494207741211,1.02423042904425
3301000,12,100,95,129,3.5,7,1.5,7,7,6,6,4,0,0,1,1,125,30,4,14,7,7,4.5,6,7,6,6,5,0,0,1,1,1.28494207741211,1.67902784198784
3302000,12,95,95,135,3,5,1,3,3,6,6,4,0,0,1,1,113,27,4,16,3.5,4.5,4,6,6.5,6,5,4,0,0,1,1,1.28494207741211,1.3373944091477
3303000,11,90,90,114,4,3.5,2.5,4,6.5,6,6,3,0,0,0,1,95,34,4,16,2.5,3.5,4,4.5,4.5,6,6,1,0,0,0,1,0.616475100723727,0.824944259887501
3304000,11,70,75,114,5,3.5,7,1.5,7,4,4,1,0,0,0,1,95,14,4,9,5,6,5,6,6.5,4,4,3,0,0,0,1,0.616475100723727,0.824944259887501
3311000,11,55,80,129,4.5,4,7,1.5,4.5,5,3,3,0,0,0,1,91,30,4,9,5,3.5,7,5,3.5,6,3,4,0,1,0,1,0.616475100723727,0.71106644894079
3316000,9,50,45,114,3,7,6.5,7,3.5,4,6,4,0,0,1,1,25,16,1,5,7,6.5,5,7,7,4,5,4,0,0,1,1,-0.72045885265303,-1.16791743167995
3317000,7,85,5,114,2.5,1.5,4.5,2.5,3,3,3,2,0,0,0,1,20,10,1,11,3.5,6.5,7,6.5,7,3,3,2,0,0,0,1,-2.05739280602979,-1.31026469536334
3324000,11,100,90,129,3,4.5,4.5,0.5,7,2,2,1,0,0,1,1,91,16,3,12,3,5,5,4,6.5,2,2,5,0,0,1,1,0.616475100723727,0.71106644894079
3327000,11,80,75,114,2.5,5,0.5,5.5,4,6,6,3,0,0,1,1,75,28,4,8,4,6.5,4,6,4.5,5,6,5,0,0,1,1,0.616475100723727,0.255555205153944
3328000,10,35,35,103,7,5,4.5,1.5,6.5,2,3,1,0,0,1,1,45,13,3,6,4.5,5,4.5,6,6,2,3,1,0,0,1,1,-0.0519918759646515,-0.598528376946393
3329000,9,70,50,121,6.5,6.5,6.5,7,6,5,5,4,0,0,1,1,80,23,3,6,6.5,7,7,7,6.5,5,6,2,0,0,1,1,-0.72045885265303,0.397902468837333
3333000,8,75,60,135,3,3.5,1.5,2.5,4,2,2,2,0,0,1,1,20,17,2,13,3,5.5,4,3.5,5.5,2,2,4,0,0,1,1,-1.38892582934141,-1.31026469536334
3344000,8,55,60,103,0.5,1.5,1,6.5,5.5,4,6,5,0,1,0,1,35,18,2,7,4,6.5,6,7,4.5,6,6,4,0,1,0,1,-1.38892582934141,-0.883222904313172
3345000,11,85,85,128,7,3,7,7,6.5,4,5,5,0,0,0,1,100,30,3,14,5.5,5.5,6,6.5,6,3,5,5,0,0,0,1,0.616475100723727,0.967291523570891
3348000,11,60,70,114,2.5,7,3,3,4,3,5,3,0,0,0,1,95,10,4,8,2,6.5,6.5,5.5,6,3,5,2,0,0,0,1,0.616475100723727,0.824944259887501
3352000,11,40,70,124,1.5,3.5,7,7,6,6,6,5,0,0,0,1,95,13,3,5,3.5,6,7,6.5,3.5,6,6,3,0,0,0,1,0.616475100723727,0.824944259887501
3353000,8,55,45,110,1.5,7,5,7,3,2,3,1,0,0,0,1,15,20,3,10,1,7,4,3,5,1,1,2,0,0,0,1,-1.38892582934141,-1.45261195904673
3354000,7,25,65,107,3.5,3.5,1.5,3.5,3,3,3,3,0,0,1,1,37,19,4,9,5.5,6.5,7,7,3.5,3,3,4,0,0,1,1,-2.05739280602979,-0.826283998839816
3357000,7,90,45,99,1.5,3.5,5,3.5,3,5,5,4,0,0,0,1,35,30,2,12,3,6,3,6,6,4,5,2,0,0,0,1,-2.05739280602979,-0.883222904313172
3367000,11,60,65,110,2.5,3.5,6.5,7,6,6,6,5,0,0,1,1,113,26,4,5,4.5,6.5,7,7,6.5,6,5,5,0,0,1,1,0.616475100723727,1.3373944091477
3374000,12,85,55,114,5,3,1.5,6.5,7,4,5,5,0,0,1,1,110,32,4,12,6.5,4.5,6,6.5,6,5,5,5,0,0,1,1,1.28494207741211,1.25198605093767
3377000,8,40,20,97,1,3.5,6,5,3.5,5,5,3,0,0,1,1,30,18,1,10,4,6.5,4.5,6.5,6,5,5,3,0,0,1,1,-1.38892582934141,-1.02557016799656
3382000,12,90,90,128,7,6.5,7,6,6.5,4,5,3,0,1,1,1,125,25,4,12,7,5.5,6.5,7,6.5,4,5,3,0,1,1,1,1.28494207741211,1.67902784198784
