"ID","JC_English_Points","Cog_VR_W2","Cog_NA_W2","Cog_Matrices_W2","TIPI_Extra_PCG_W2","TIPI_Agreeable_PCG_W2","TIPI_Cons_PCG_W2","TIPI_EmoStab_PCG_W2","TIPI_Open_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_Quin_Eq_W2","DEIS_W2","Fee_Paying_W2","Mixed_W2","Gender_YP_W2","LC_English_Points","Cog_Naming_Total_W3","Cog_Maths_Total_W3","Cog_Vocabulary_W3","TIPI_Extra_PCG_W3","TIPI_Agreeable_PCG_W3","TIPI_Cons_PCG_W3","TIPI_EmoStab_PCG_W3","TIPI_Open_PCG_W3","PCG_Educ_W3","SCG_Educ_W3","Income_Quin_Eq_W3","DEIS_W3","Fee_Paying_W3","Mixed_W3","Gender_YP_W3","JC_English_Standardized","LC_English_Standardized"
5599000,11,65,40,124,5,1,6.5,6.5,1,6,5,5,0,0,0,0,60,20,3,12,3.5,6,7,7,5,6,4,5,0,0,0,0,0.59790895742049,0.268077544233875
5602000,8,35,40,95,7,7,7,5,3.5,4,4,4,0,0,1,0,0,28,0,5,6.5,7,7,7,7,3,4,3,0,0,1,0,-2.05468841978774,-1.86150754454275
5608000,11,60,45,121,7,4,6,5,7,4,4,5,0,0,0,0,45,17,3,11,7,7,7,7,7,4,3,5,0,0,0,0,0.59790895742049,-0.264318727960282
5610000,10,45,25,124,1,6.5,7,7,7,3,6,4,0,0,1,0,80,23,4,11,6,5,6.5,5.5,6,3,6,5,0,0,1,0,-0.286290168315587,0.977939240492751
5630000,12,85,45,103,4,7,6.5,7,1.5,4,3,4,0,0,0,0,46,25,3,17,6,7,6.5,6.5,4,4,3,5,0,0,0,0,1.48210808315657,-0.228825643147338
5641000,11,85,40,95,4,7,3,1.5,3.5,4,4,5,0,0,1,0,15,17,1,8,5.5,7,4,5.5,6,4,3,5,0,0,1,0,0.59790895742049,-1.3291112723486
5642000,11,65,50,107,2.5,4,7,1.5,4,4,3,5,0,0,1,0,46,25,3,5,4,4,7,4,2.5,4,3,5,0,0,1,0,0.59790895742049,-0.228825643147338
5650000,10,25,30,117,1.5,1.5,6.5,4.5,6.5,3,3,5,0,0,1,0,0,20,1,7,6.5,4.5,6.5,4,5,3,3,3,0,0,1,0,-0.286290168315587,-1.86150754454275
5651000,9,50,40,124,1,7,6.5,4.5,7,3,3,2,0,0,1,0,20,27,3,9,4.5,6.5,4,4.5,6.5,3,3,1,0,0,1,0,-1.17048929405166,-1.15164584828388
5652000,11,55,90,124,3,6.5,5.5,6.5,3,5,3,3,0,0,0,0,46,18,3,8,6,7,7,7,6.5,5,3,3,0,0,0,0,0.59790895742049,-0.228825643147338
5653000,10,70,20,135,2.5,3,6.5,3,3,4,3,5,0,0,0,0,37,17,3,4,5.5,7,6.5,5,7,4,4,3,0,0,0,0,-0.286290168315587,-0.548263406463833
5654000,10,40,25,95,4,7,7,5,7,3,3,3,0,0,0,0,28,15,1,5,4,5,5,5,6,3,3,1,0,0,0,0,-0.286290168315587,-0.867701169780327
5656000,10,85,55,145,3.5,7,0.5,3,7,4,4,5,0,0,0,0,75,21,3,8,7,5,3,2,5,4,4,5,0,0,0,0,-0.286290168315587,0.800473816428032
5664000,11,95,65,124,7,5,6.5,6.5,7,3,3,3,0,0,1,0,46,24,4,13,6,7,4,4.5,6,3,3,3,0,0,1,0,0.59790895742049,-0.228825643147338
5667000,11,40,25,97,4,5,5,5,6,3,3,5,0,0,0,0,20,15,2,9,4.5,7,6.5,4,3.5,3,3,5,0,0,0,0,0.59790895742049,-1.15164584828388
5674000,11,60,70,129,1.5,5,3,1,7,3,3,4,0,0,0,0,46,29,3,10,3.5,5,3.5,1.5,5.5,3,3,5,0,0,0,0,0.59790895742049,-0.228825643147338
5680000,11,85,45,99,5.5,3.5,4.5,7,7,3,3,3,0,0,1,0,45,29,1,7,6.5,6.5,4.5,7,7,3,3,2,0,0,1,0,0.59790895742049,-0.264318727960282
5685000,9,75,30,114,7,7,0.5,3.5,6.5,3,3,5,0,1,0,0,0,21,3,8,6.5,7,4.5,7,4.5,2,3,4,0,0,1,0,-1.17048929405166,-1.86150754454275
5701000,11,40,20,103,1.5,3,1.5,1.5,2.5,3,3,1,0,0,0,0,25,24,2,7,4.5,4,4,4.5,6,3,3,1,0,0,0,0,0.59790895742049,-0.974180424219159
5702000,11,35,60,121,2.5,3.5,1.5,3.5,2.5,3,2,3,0,0,0,0,71,21,4,8,6.5,6.5,4.5,6.5,3.5,3,2,2,0,0,0,0,0.59790895742049,0.658501477176257
5705000,10,55,20,135,6.5,4.5,3,2.5,3.5,5,5,4,0,0,1,0,28,27,2,8,5.5,4.5,6.5,4.5,6,4,5,5,0,0,1,0,-0.286290168315587,-0.867701169780327
5707000,10,60,65,124,7,4.5,7,3,7,5,3,1,0,0,1,0,46,37,3,6,4,7,5,1,6,5,3,2,0,0,1,0,-0.286290168315587,-0.228825643147338
5708000,10,70,40,99,6.5,7,7,1,7,3,3,5,0,0,1,0,30,26,3,8,7,7,6,5,6.5,3,3,5,0,0,1,0,-0.286290168315587,-0.796715000154439
5709000,11,90,80,154,4.5,7,7,6.5,7,4,2,1,0,0,1,0,100,23,4,10,4.5,5,7,4.5,5,4,4,3,0,0,1,0,0.59790895742049,1.68780093675163
5724000,10,70,30,95,7,4,3.5,2,6.5,6,4,5,0,1,0,0,28,23,1,5,5,5,3,2.5,5.5,6,4,4,0,1,0,0,-0.286290168315587,-0.867701169780327
5744000,10,50,30,121,1,7,7,5,2.5,3,3,5,0,0,0,0,40,22,0,6,2.5,2.5,7,1,2.5,3,3,5,0,0,0,0,-0.286290168315587,-0.441784152025001
5753000,11,55,65,129,2.5,7,7,4.5,3.5,6,5,5,0,1,1,0,100,21,2,9,3.5,6.5,7,4,6,6,5,5,0,1,1,0,0.59790895742049,1.68780093675163
5754000,10,60,35,97,3.5,4,1.5,1,6,5,3,4,0,1,0,0,15,18,1,8,7,5,4,4.5,6.5,5,3,5,0,1,0,0,-0.286290168315587,-1.3291112723486
5759000,8,15,35,107,4,7,4,3.5,6.5,3,5,5,0,0,0,0,0,20,0,5,5,4,4,5.5,5,5,5,4,0,0,0,0,-2.05468841978774,-1.86150754454275
5765000,9,70,40,110,7,3,3,5.5,6.5,3,3,1,0,1,0,0,20,24,2,8,6.5,6.5,6.5,5.5,4.5,3,3,4,0,1,0,0,-1.17048929405166,-1.15164584828388
5767000,11,95,90,129,1.5,7,5,7,7,5,4,2,0,0,0,0,81,22,3,14,4.5,7,5,5,6.5,5,3,3,0,1,0,0,0.59790895742049,1.0134323253057
5771000,11,75,85,114,7,3.5,7,3.5,1.5,6,4,5,0,0,0,0,60,27,1,6,5.5,7,7,5,6.5,5,4,2,0,0,0,0,0.59790895742049,0.268077544233875
5773000,11,75,50,117,3,3,7,6,5,2,4,2,0,0,1,0,35,25,1,12,2,6.5,4.5,5,5.5,2,4,3,0,0,1,0,0.59790895742049,-0.61924957608972
5789000,10,65,60,99,5,7,2.5,5.5,3,3,2,2,0,1,1,0,20,15,2,9,4,5.5,6.5,6,6,3,1,5,0,1,1,0,-0.286290168315587,-1.15164584828388
5791000,11,90,40,129,0.5,5,4.5,7,6,3,3,5,0,0,0,0,20,24,2,9,3.5,4,3,5,7,3,3,3,0,0,0,0,0.59790895742049,-1.15164584828388
5793000,10,95,80,131,3,5.5,5.5,6.5,1.5,6,6,3,0,0,0,0,100,22,4,12,3,5.5,6.5,3,6,6,6,5,0,0,0,0,-0.286290168315587,1.68780093675163
5796000,10,95,60,135,3.5,6.5,7,4,5,4,3,4,0,0,0,0,71,13,3,12,6,4.5,4.5,4.5,4.5,4,3,3,0,0,0,0,-0.286290168315587,0.658501477176257
5801000,10,65,55,117,2.5,7,7,5,1,6,6,5,0,0,0,0,40,18,2,8,6.5,6.5,7,5,4.5,6,6,5,0,0,0,0,-0.286290168315587,-0.441784152025001
5802000,11,35,40,140,1.5,3.5,7,1.5,3.5,5,3,3,0,0,0,0,45,33,2,8,2,6.5,7,3.5,6,5,3,3,0,0,0,0,0.59790895742049,-0.264318727960282
5831000,10,55,45,117,4,1,6.5,3,3.5,5,3,5,0,0,0,0,37,18,3,6,4,5,1.5,2,2.5,5,3,5,0,0,0,0,-0.286290168315587,-0.548263406463833
5842000,11,75,75,95,5,2,0.5,1.5,5.5,6,5,3,0,0,0,0,95,21,4,13,6,5.5,5,4.5,5,6,4,4,0,0,0,0,0.59790895742049,1.51033551268691
5849000,7,25,0,121,6.5,6,1.5,5,6,4,5,5,0,0,0,0,46,25,0,7,2.5,7,3.5,5,5,4,5,5,0,0,0,0,-2.93888754552382,-0.228825643147338
5850000,10,90,65,135,1.5,7,5,7,7,6,4,1,0,1,0,0,81,30,3,14,4.5,6.5,6.5,7,7,6,4,5,0,1,1,0,-0.286290168315587,1.0134323253057
5852000,10,45,35,99,4,3.5,4.5,4.5,1,3,3,5,0,0,1,0,20,21,0,8,5.5,4.5,3,4,5.5,3,3,4,0,0,1,0,-0.286290168315587,-1.15164584828388
5853000,12,55,50,95,7,3.5,7,7,3.5,3,3,5,0,0,0,0,85,14,2,7,4.5,6.5,7,5.5,7,3,3,5,0,0,0,0,1.48210808315657,1.15540466455747
5873000,10,80,60,114,7,5.5,7,6,4,3,2,2,0,0,1,0,60,29,3,7,4.5,3,7,1.5,4,3,2,3,0,0,1,0,-0.286290168315587,0.268077544233875
5875000,11,60,60,95,4.5,7,4.5,4.5,5,3,4,1,0,0,0,0,75,19,2,8,3.5,7,4.5,5.5,6.5,3,4,5,0,0,0,0,0.59790895742049,0.800473816428032
5878000,8,25,15,121,2.5,4,6.5,5,3,3,2,4,0,0,1,0,20,18,0,6,3,4,3.5,5.5,2.5,3,2,4,0,0,1,0,-2.05468841978774,-1.15164584828388
5881000,11,45,55,129,3.5,1.5,4,5.5,3.5,5,3,3,0,0,1,0,81,17,3,6,5,7,5.5,4.5,6.5,5,3,4,0,0,1,0,0.59790895742049,1.0134323253057
5902000,12,70,60,95,7,7,4.5,7,7,4,4,4,0,0,1,0,45,25,2,7,6.5,5.5,6,7,4.5,4,3,3,0,0,1,0,1.48210808315657,-0.264318727960282
5918000,12,65,75,110,4.5,7,1,1.5,5,2,4,4,0,0,1,0,46,26,3,8,7,6,4,6,6.5,2,4,3,0,0,1,0,1.48210808315657,-0.228825643147338
5919000,9,60,65,117,3.5,3,1,5,2.5,3,3,4,0,0,1,0,46,20,3,10,7,6.5,4,6.5,6,3,3,4,0,0,1,0,-1.17048929405166,-0.228825643147338
5922000,12,75,40,117,5,5.5,3,3.5,7,4,3,5,0,0,1,0,91,20,4,14,5.5,5,5.5,5,6.5,4,3,5,0,0,1,0,1.48210808315657,1.36836317343513
5924000,11,90,40,135,1,2,3,4,4,5,4,3,0,0,0,0,81,20,3,16,3.5,4.5,4.5,3,4.5,6,4,2,0,0,0,0,0.59790895742049,1.0134323253057
5929000,10,60,35,95,1,6.5,3,1.5,6,4,2,4,0,0,0,0,46,15,1,10,4.5,7,6,6,6,3,2,3,0,0,0,0,-0.286290168315587,-0.228825643147338
5936000,10,50,55,129,7,7,5,1,4.5,2,3,3,0,0,1,0,37,39,2,9,5.5,6.5,5.5,6.5,4.5,2,3,3,0,0,1,0,-0.286290168315587,-0.548263406463833
5956000,11,100,85,95,2,1.5,3.5,2.5,3.5,4,4,3,0,0,1,0,60,30,2,14,1.5,5,7,6,3.5,4,4,4,0,0,1,0,0.59790895742049,0.268077544233875
5961000,12,60,55,99,3.5,3,4,3.5,6.5,6,6,5,0,0,1,0,91,30,1,8,5.5,6,3.5,7,3.5,6,6,4,0,0,1,0,1.48210808315657,1.36836317343513
5962000,10,60,45,114,4,6.5,5,7,7,6,5,5,0,1,1,0,20,16,2,9,4,7,7,5,5,6,6,5,0,0,1,0,-0.286290168315587,-1.15164584828388
5963000,11,60,55,103,6.5,6.5,2.5,3,3,6,5,4,0,1,0,0,50,29,1,10,6.5,4.5,5.5,4.5,5.5,6,5,5,0,1,0,0,0.59790895742049,-0.0868533038955631
5964000,11,60,50,129,2.5,3,5,7,2.5,5,6,5,0,1,0,0,85,28,3,5,5,6,5,6,3.5,4,6,5,0,1,0,0,0.59790895742049,1.15540466455747
5990000,11,80,55,110,4.5,3.5,1.5,6.5,1.5,3,5,5,0,0,1,0,15,22,1,7,5,6.5,6,6.5,5,3,5,5,0,0,1,0,0.59790895742049,-1.3291112723486
6018000,11,60,35,114,5.5,6.5,1,1.5,3.5,3,3,4,0,0,0,0,20,20,1,5,4.5,6.5,4.5,3,5,3,3,3,0,0,0,0,0.59790895742049,-1.15164584828388
6020000,10,95,50,124,6.5,7,6.5,6,7,4,2,3,0,0,1,0,37,24,3,14,5.5,6,7,5.5,7,3,2,3,0,0,1,0,-0.286290168315587,-0.548263406463833
6024000,10,40,65,117,3.5,1.5,4,5.5,3.5,6,2,4,0,0,0,0,45,12,2,7,7,4.5,3.5,6,6.5,6,2,5,0,0,0,0,-0.286290168315587,-0.264318727960282
6026000,9,20,40,121,3,6.5,6.5,6.5,6.5,1,2,2,1,0,1,0,28,19,2,6,7,7,6.5,4.5,7,1,2,2,1,0,1,0,-1.17048929405166,-0.867701169780327
6044000,11,45,30,99,0.5,3,6,1.5,2,4,3,5,0,0,1,0,28,25,1,7,4.5,6,7,6,5,4,3,5,0,1,1,1,0.59790895742049,-0.867701169780327
6052000,10,40,75,131,1.5,7,5,5,7,4,4,4,0,0,0,0,40,37,0,9,1.5,3,4,3.5,5,4,4,5,0,0,0,0,-0.286290168315587,-0.441784152025001
6053000,12,75,50,129,1,3.5,1.5,3.5,6,4,4,3,0,0,0,0,95,29,4,7,2,7,5,7,7,3,3,5,0,0,0,0,1.48210808315657,1.51033551268691
6058000,10,70,70,135,3.5,6,4,5.5,3.5,3,2,3,0,0,0,0,46,26,2,15,4.5,7,4,3,6,3,1,3,0,0,0,0,-0.286290168315587,-0.228825643147338
6111000,11,50,70,89,4,7,7,4.5,7,2,2,3,0,0,1,0,35,18,0,8,4,7,7,5,6,2,2,2,0,0,1,0,0.59790895742049,-0.61924957608972
6127000,12,95,35,110,1.5,7,5.5,7,3,6,5,4,0,0,1,0,37,31,4,17,4,6.5,5.5,4.5,6.5,6,5,2,0,0,1,0,1.48210808315657,-0.548263406463833
6128000,11,100,75,121,1.5,2,5,3.5,7,3,6,3,0,0,1,0,45,16,2,16,1,4.5,6.5,4,5,4,6,4,0,0,1,0,0.59790895742049,-0.264318727960282
6130000,12,80,85,161,3,7,2,7,3.5,4,3,3,0,0,1,0,95,15,4,12,5,4.5,4,6,7,4,3,3,0,0,1,0,1.48210808315657,1.51033551268691
6133000,11,80,75,140,2,7,7,7,6.5,6,5,5,0,0,1,0,46,28,3,13,7,4,4,6.5,7,6,5,5,0,0,1,0,0.59790895742049,-0.228825643147338
6135000,10,20,30,117,3,6,3.5,7,3.5,6,3,3,0,0,1,0,90,24,2,8,5.5,5,7,7,6.5,5,3,4,0,0,1,0,-0.286290168315587,1.33287008862219
6163000,10,65,65,117,4.5,6.5,1,5.5,3,4,3,3,0,0,0,0,46,28,3,8,4.5,5,2.5,6,6,3,3,3,0,0,0,0,-0.286290168315587,-0.228825643147338
6172000,10,85,90,107,4.5,7,3.5,3,7,4,4,5,0,0,1,0,91,26,4,11,4.5,7,6.5,4.5,6,4,6,5,0,0,1,0,-0.286290168315587,1.36836317343513
6179000,11,70,70,82,1.5,5,6.5,7,3,5,4,5,0,0,1,0,85,24,2,13,4.5,6,7,6,5.5,5,4,4,0,0,1,0,0.59790895742049,1.15540466455747
6189000,11,40,40,107,7,7,7,7,7,3,4,4,0,0,0,0,45,25,3,10,6,7,7,7,7,3,4,4,0,0,0,0,0.59790895742049,-0.264318727960282
6192000,10,50,50,129,1.5,7,0.5,1,3.5,3,5,4,0,0,0,0,50,18,3,9,3,6.5,5,5,4.5,3,4,4,0,0,0,0,-0.286290168315587,-0.0868533038955631
6194000,9,55,55,128,4.5,5.5,5,5.5,6,3,2,3,0,0,1,0,56,29,2,11,7,6.5,4,6.5,7,3,2,2,0,0,1,0,-1.17048929405166,0.1261052049821
6209000,12,95,35,110,0.5,7,7,7,3.5,4,6,5,0,1,1,0,30,26,3,15,4.5,7,6,4.5,5,4,6,5,0,1,1,0,1.48210808315657,-0.796715000154439
6211000,10,70,55,129,7,7,7,7,7,4,5,4,0,0,0,0,28,18,1,8,5.5,7,7,7,7,4,5,4,0,0,0,0,-0.286290168315587,-0.867701169780327
6212000,12,75,60,124,1,6.5,6,3.5,3.5,5,5,4,0,0,0,0,50,29,4,12,4.5,7,4.5,5,6,5,5,3,0,0,0,0,1.48210808315657,-0.0868533038955631
6229000,9,50,10,110,7,5,1,1.5,3.5,3,2,1,0,0,0,0,15,19,1,7,6.5,5.5,5,4.5,5.5,3,2,1,0,0,0,0,-1.17048929405166,-1.3291112723486
6232000,10,60,55,117,4,1.5,6.5,4.5,3.5,6,6,4,0,0,1,0,20,25,3,10,3.5,3.5,4,4.5,5.5,4,5,5,0,1,1,0,-0.286290168315587,-1.15164584828388
6238000,12,90,55,129,4.5,5,7,1,6.5,5,3,4,0,0,1,0,30,26,3,17,6.5,7,7,3.5,7,5,3,5,0,0,1,0,1.48210808315657,-0.796715000154439
6244000,10,80,35,121,3,7,7,0.5,5,3,3,4,0,0,1,0,46,18,3,9,3.5,7,7,4.5,6.5,3,3,5,0,0,1,0,-0.286290168315587,-0.228825643147338
6246000,11,65,60,107,6.5,7,7,7,7,5,4,5,0,0,0,0,37,23,3,11,5.5,7,7,6,7,6,4,4,0,0,0,0,0.59790895742049,-0.548263406463833
6248000,9,80,55,161,7,3.5,4.5,6.5,7,3,1,2,0,0,1,0,45,15,1,10,6,6.5,7,4,4.5,3,1,2,0,0,1,0,-1.17048929405166,-0.264318727960282
6249000,11,80,75,161,7,7,4.5,7,7,6,6,4,0,0,1,0,100,39,4,12,6.5,7,4.5,5.5,5.5,6,6,4,0,0,1,0,0.59790895742049,1.68780093675163
6254000,10,90,90,114,2.5,5.5,3,7,5,5,6,4,0,1,0,0,35,20,2,15,4,4,6,5.5,5,6,5,5,0,1,0,0,-0.286290168315587,-0.61924957608972
6278000,11,85,85,117,4,7,7,7,6.5,4,4,4,0,0,1,0,71,28,2,7,3.5,7,7,6.5,6,4,4,5,0,0,1,0,0.59790895742049,0.658501477176257
6280000,11,75,60,154,3,2.5,5.5,3,1.5,4,6,4,0,0,0,0,71,33,2,11,4,4,7,6.5,4.5,3,6,5,0,0,0,0,0.59790895742049,0.658501477176257
6283000,11,45,45,110,7,1.5,3.5,4,3.5,3,2,2,0,0,0,0,40,17,1,6,7,5.5,5.5,5,4,3,2,3,0,0,0,0,0.59790895742049,-0.441784152025001
6288000,12,90,50,135,7,7,2,7,6,6,6,5,0,0,1,0,91,24,4,14,6,6,4.5,6,6.5,6,6,2,0,0,1,0,1.48210808315657,1.36836317343513
6299000,8,40,20,107,5,7,4,4.5,4,6,4,4,0,0,0,0,15,17,0,3,2,6,6.5,2,4.5,6,4,4,1,0,1,0,-2.05468841978774,-1.3291112723486
6301000,11,90,65,135,1.5,1.5,5,1,5,4,6,5,0,0,0,0,46,35,3,14,6,5,5,2,6.5,4,6,5,0,0,0,0,0.59790895742049,-0.228825643147338
6307000,8,30,20,107,4,7,3.5,4.5,1,4,2,5,0,0,0,0,15,12,1,5,4,7,6,4.5,5,4,2,4,0,0,0,0,-2.05468841978774,-1.3291112723486
6311000,10,85,95,110,3,3,3.5,5,6,4,4,2,0,0,0,0,28,36,3,9,3,4,6.5,3.5,6.5,4,4,3,0,0,0,0,-0.286290168315587,-0.867701169780327
6329000,12,70,60,117,4.5,7,6.5,7,5.5,6,3,4,1,0,1,0,81,23,1,12,4.5,7,7,7,7,6,3,4,1,0,1,0,1.48210808315657,1.0134323253057
6338000,10,65,90,128,3.5,7,3.5,3.5,3.5,5,2,3,1,0,1,0,46,23,4,6,5.5,7,7,6,6.5,5,2,4,0,0,1,0,-0.286290168315587,-0.228825643147338
6346000,9,55,70,99,1.5,3.5,3.5,3.5,3.5,3,3,3,1,0,1,0,85,16,4,9,4,7,7,7,7,3,2,3,1,0,1,0,-1.17048929405166,1.15540466455747
6360000,11,80,80,129,2.5,7,7,5,3,3,3,2,1,0,1,0,56,27,4,12,3,7,7,6.5,6.5,3,3,1,1,0,1,0,0.59790895742049,0.1261052049821
6361000,10,75,60,129,3,3.5,3,7,5,3,4,2,1,0,1,0,85,15,1,8,3,4,5,2,5.5,2,4,2,1,0,1,0,-0.286290168315587,1.15540466455747
6381000,10,75,70,114,3,3.5,2.5,3,4.5,6,1,3,0,0,0,0,56,28,3,10,5.5,4.5,3.5,6.5,3.5,6,1,1,0,0,0,0,-0.286290168315587,0.1261052049821
6385000,9,55,35,110,3.5,3.5,5,4,1,4,3,2,0,0,1,0,20,14,1,8,2.5,6,4,5.5,6,4,3,2,0,0,1,0,-1.17048929405166,-1.15164584828388
6386000,7,80,65,114,5,5,3,4.5,7,3,3,2,0,0,1,0,0,14,3,7,2.5,6,2,5.5,6,3,3,3,0,0,1,0,-2.93888754552382,-1.86150754454275
6391000,10,70,65,117,3,7,3,6,5,5,5,4,0,0,1,0,25,23,2,6,5,6,6.5,4,6,2,2,4,0,0,1,0,-0.286290168315587,-0.974180424219159
6396000,11,75,45,121,1.5,3.5,3.5,1,5,6,4,4,0,0,1,0,45,16,1,8,4,6,7,3.5,6,6,4,4,0,0,1,0,0.59790895742049,-0.264318727960282
6399000,11,65,20,129,3,3.5,7,3,3,5,6,5,0,0,1,0,28,21,3,5,6,6.5,3.5,7,7,5,6,5,0,0,1,0,0.59790895742049,-0.867701169780327
6404000,11,65,35,117,3,7,7,7,5.5,3,4,5,0,1,0,0,0,24,2,10,4,7,7,5,6.5,2,4,5,0,1,0,0,0.59790895742049,-1.86150754454275
6407000,10,60,50,121,4,3,4,3,2.5,4,4,4,0,0,1,0,30,18,2,9,4,6,5,3.5,6,4,4,5,0,0,1,0,-0.286290168315587,-0.796715000154439
6412000,10,55,30,103,4.5,4,2.5,3.5,1.5,6,5,4,0,0,1,0,45,28,1,8,4,4.5,5.5,2.5,4.5,6,5,4,0,0,1,0,-0.286290168315587,-0.264318727960282
6413000,12,90,55,117,7,6.5,6.5,7,5.5,6,6,5,0,0,0,0,60,21,1,13,4.5,7,7,6,5,6,6,5,0,0,0,0,1.48210808315657,0.268077544233875
6416000,11,70,45,103,2.5,4.5,2.5,3.5,3.5,6,5,5,0,0,1,0,25,23,3,11,4.5,4.5,3.5,3.5,6,6,5,5,0,0,1,0,0.59790895742049,-0.974180424219159
6418000,10,55,45,128,1,7,6.5,6.5,5.5,1,1,1,0,0,1,0,20,10,1,9,3,5,5,5.5,6.5,1,1,2,0,0,1,0,-0.286290168315587,-1.15164584828388
6419000,11,100,75,135,3,6.5,1,5,6.5,5,6,5,0,0,1,0,91,21,3,15,4.5,5,5,5,7,5,6,5,0,0,1,0,0.59790895742049,1.36836317343513
6432000,10,60,70,124,5,7,6.5,5,7,5,6,5,0,1,0,0,46,24,2,8,4,7,7,6,6.5,5,5,5,0,1,0,0,-0.286290168315587,-0.228825643147338
6460000,7,70,35,95,4.5,5.5,3.5,2.5,3.5,2,2,1,1,0,1,0,35,18,3,7,4.5,6,5.5,6.5,6.5,1,1,1,1,0,1,0,-2.93888754552382,-0.61924957608972
6463000,10,30,35,114,7,6,6,3.5,7,3,4,2,0,0,0,0,40,30,4,11,7,6.5,7,7,7,3,3,1,0,0,0,0,-0.286290168315587,-0.441784152025001
6471000,10,55,15,117,1,3.5,3,5,3,5,6,1,0,0,0,0,25,20,2,9,3.5,4.5,5,4.5,5,5,6,2,0,0,0,0,-0.286290168315587,-0.974180424219159
6488000,10,85,75,110,1.5,7,5,2.5,3,5,4,4,0,0,1,0,50,19,4,9,4,6.5,5.5,4.5,6,5,3,5,0,0,1,0,-0.286290168315587,-0.0868533038955631
6491000,11,75,25,92,3,3.5,4.5,1,3,5,5,5,1,0,1,0,35,16,2,13,3,4.5,2.5,4,4,6,4,4,1,0,1,0,0.59790895742049,-0.61924957608972
6492000,12,60,55,110,3.5,2.5,3.5,7,7,3,2,3,0,0,1,0,45,23,2,7,5.5,6.5,5,6,6.5,4,2,1,0,0,1,0,1.48210808315657,-0.264318727960282
6493000,10,80,65,103,7,3,5,7,3.5,4,2,3,0,0,0,0,80,30,3,15,6,5.5,5,5,6.5,3,2,4,0,0,0,0,-0.286290168315587,0.977939240492751
6501000,11,25,25,103,2.5,7,5,3.5,3,4,5,5,0,0,1,0,90,19,2,4,5.5,6.5,7,6,6,4,5,5,0,0,1,0,0.59790895742049,1.33287008862219
6506000,10,50,20,107,1.5,5,2.5,1.5,3,3,3,4,0,0,0,0,0,10,2,9,5.5,5.5,3,4.5,6,4,3,2,0,0,0,0,-0.286290168315587,-1.86150754454275
6508000,10,85,40,117,3,1.5,3.5,4.5,3,6,6,1,0,0,0,0,91,21,2,5,5,6,5,5,7,6,5,4,0,0,0,0,-0.286290168315587,1.36836317343513
6522000,10,40,10,107,5.5,3,5.5,3.5,5.5,4,3,4,0,0,0,0,15,19,2,5,5,6.5,6,5,6.5,4,3,4,0,0,0,0,-0.286290168315587,-1.3291112723486
6525000,11,40,35,99,0.5,5,6.5,3,7,3,5,5,0,0,0,0,40,23,2,9,4,5.5,7,6.5,6.5,4,4,4,0,0,0,0,0.59790895742049,-0.441784152025001
6533000,10,100,55,117,6.5,7,7,7,7,5,5,5,0,0,0,0,95,23,4,16,6.5,7,7,3.5,7,5,5,5,0,0,0,0,-0.286290168315587,1.51033551268691
6544000,11,90,55,95,7,5,4.5,7,6.5,2,5,5,0,1,0,0,25,15,2,5,7,6,4.5,6.5,6,2,5,5,0,1,0,0,0.59790895742049,-0.974180424219159
6547000,12,90,50,110,2.5,7,3.5,5,7,4,5,5,0,1,0,0,37,21,3,15,7,4.5,7,7,7,4,5,4,0,1,0,0,1.48210808315657,-0.548263406463833
6549000,11,50,30,124,7,1,1,2,5.5,4,5,5,0,1,0,0,91,19,2,6,7,2.5,2,1.5,5.5,4,5,5,0,1,0,0,0.59790895742049,1.36836317343513
6551000,10,40,0,121,1.5,7,4.5,4,2,5,6,5,0,1,0,0,28,19,1,8,4.5,7,6.5,5,5.5,5,6,5,0,1,0,0,-0.286290168315587,-0.867701169780327
6552000,10,85,55,114,7,7,3,7,3,5,6,4,0,1,0,0,40,30,3,14,6,6.5,7,6.5,4,5,5,4,0,1,0,0,-0.286290168315587,-0.441784152025001
6555000,9,80,65,124,2.5,7,3,3.5,5,5,5,5,0,1,0,0,50,20,4,10,4.5,4.5,5,6.5,6.5,5,5,5,0,1,0,0,-1.17048929405166,-0.0868533038955631
6562000,10,40,0,117,6.5,5.5,4,3,3,6,6,2,0,1,0,0,45,22,1,11,7,6,6.5,5.5,5,6,6,5,0,1,0,0,-0.286290168315587,-0.264318727960282
6565000,11,75,50,124,1,7,3,1.5,3.5,5,6,5,0,1,0,0,46,25,3,12,4.5,7,7,6.5,6.5,5,6,4,0,1,1,0,0.59790895742049,-0.228825643147338
6574000,12,85,75,110,1.5,7,7,2,3.5,6,6,5,0,1,0,0,85,35,4,17,2.5,7,6.5,5,6.5,6,6,5,0,1,0,0,1.48210808315657,1.15540466455747
6582000,11,80,35,129,3.5,1.5,7,5,0.5,3,5,4,0,0,0,0,95,14,3,12,2.5,4,7,4,7,3,5,5,0,0,0,0,0.59790895742049,1.51033551268691
6589000,12,90,80,135,7,6.5,7,5.5,7,5,6,5,0,1,0,0,0,22,2,14,6,4.5,6.5,4,7,5,6,5,0,1,0,0,1.48210808315657,-1.86150754454275
